left wheel encoder data: 426511119084 502
right wheel encoder data: 426511277660 504
imu data: 426511233643 0.001952 -0.003172 1.01065 -0.455 -1.39125 0.455
left wheel encoder data: 426512136128 502
right wheel encoder data: 426512286251 504
ofs data: 426511864304 -12 -12 203 77 0
imu data: 426512360584 0.00244 -0.005124 1.0079 -0.48125 -1.4175 0.48125
left wheel encoder data: 426513118776 502
right wheel encoder data: 426513279684 504
imu data: 426513556026 0.00366 -0.007076 1.00772 -0.49875 -1.435 0.55125
left wheel encoder data: 426514119205 503
right wheel encoder data: 426514279822 504
imu data: 426514689379 0.005368 -0.010126 1.00479 -0.5075 -1.42625 0.65625
left wheel encoder data: 426515118759 503
right wheel encoder data: 426515279959 505
left wheel encoder data: 426516135804 503
imu data: 426515827397 0.007015 -0.013542 1.00504 -0.49875 -1.4 0.77875
right wheel encoder data: 426516330818 505
left wheel encoder data: 426517118160 503
imu data: 426516917899 0.007869 -0.016226 1.00351 -0.48125 -1.365 0.93625
right wheel encoder data: 426517280526 505
left wheel encoder data: 426518118589 504
right wheel encoder data: 426518279206 505
imu data: 426518059706 0.009394 -0.017568 1.00113 -0.4725 -1.3125 1.09375
left wheel encoder data: 426519119309 504
right wheel encoder data: 426519279635 506
imu data: 426519245238 0.010492 -0.017995 1.00138 -0.46375 -1.2425 1.25125
left wheel encoder data: 426520119447 504
right wheel encoder data: 426520279481 506
imu data: 426520387919 0.009394 -0.02013 1.0004 -0.49 -1.1725 1.40875
left wheel encoder data: 426521128038 504
right wheel encoder data: 426521278452 506
ofs data: 426521338501 -11 -11 202 77 0
imu data: 426521478713 0.00793 -0.022326 1.00369 -0.525 -1.11125 1.575
left wheel encoder data: 426522119722 504
right wheel encoder data: 426522280047 506
imu data: 426522667743 0.005856 -0.023302 1.00455 -0.58625 -1.05 1.7325
left wheel encoder data: 426523119568 505
right wheel encoder data: 426523279602 507
imu data: 426523807217 0.004148 -0.024522 1.00436 -0.67375 -0.98875 1.8725
left wheel encoder data: 426524153228 505
right wheel encoder data: 426524277990 507
left wheel encoder data: 426525120426 505
imu data: 426524942902 6.1e-05 -0.026352 1.00638 -0.77 -0.91 1.98625
right wheel encoder data: 426525280460 507
left wheel encoder data: 426526118815 506
imu data: 426526033988 -0.005063 -0.030195 1.00882 -0.86625 -0.8225 2.1
right wheel encoder data: 426526277099 508
left wheel encoder data: 426527118952 506
right wheel encoder data: 426527279569 508
imu data: 426527225933 -0.008784 -0.034404 1.0104 -0.95375 -0.72625 2.1875
left wheel encoder data: 426528119964 506
right wheel encoder data: 426528279415 508
imu data: 426528363950 -0.012444 -0.036539 1.01101 -1.00625 -0.62125 2.275
left wheel encoder data: 426529119810 506
right wheel encoder data: 426529279261 508
imu data: 426529453870 -0.01586 -0.036844 1.01162 -1.04125 -0.49 2.3275
left wheel encoder data: 426530128110 507
ofs data: 426530003347 -11 -11 191 77 0
right wheel encoder data: 426530279981 509
imu data: 426530593344 -0.017324 -0.037942 1.01223 -1.0675 -0.35 2.37125
left wheel encoder data: 426531120085 507
right wheel encoder data: 426531280119 509
imu data: 426531783248 -0.016958 -0.040565 1.01126 -1.07625 -0.20125 2.38875
left wheel encoder data: 426532149081 507
right wheel encoder data: 426532278216 509
left wheel encoder data: 426533122109 507
imu data: 426532923889 -0.016104 -0.042578 1.01016 -1.05 -0.07875 2.38
right wheel encoder data: 426533281851 509
left wheel encoder data: 426534118749 508
right wheel encoder data: 426534279074 510
imu data: 426534045582 -0.015128 -0.042944 1.00735 -1.00625 0.0175 2.33625
left wheel encoder data: 426535121801 508
right wheel encoder data: 426535279212 510
imu data: 426535200215 -0.015738 -0.04331 1.0043 -0.93625 0.09625 2.2575
left wheel encoder data: 426536121064 508
right wheel encoder data: 426536279641 510
imu data: 426536291009 -0.015738 -0.044042 1.00772 -0.84 0.1575 2.14375
left wheel encoder data: 426537243632 509
right wheel encoder data: 426537271616 510
imu data: 426537481496 -0.015616 -0.044469 1.0076 -0.74375 0.21 2.0125
left wheel encoder data: 426538119299 509
right wheel encoder data: 426538283705 511
imu data: 426538570250 -0.015799 -0.045628 1.00699 -0.63875 0.27125 1.855
ofs data: 426538834494 -11 -11 192 77 0
left wheel encoder data: 426539118853 509
right wheel encoder data: 426539279470 511
imu data: 426539709725 -0.017263 -0.047702 1.01028 -0.51625 0.3325 1.68
left wheel encoder data: 426540119574 509
right wheel encoder data: 426540280482 511
left wheel encoder data: 426541119420 510
imu data: 426540900212 -0.018178 -0.049044 1.01095 -0.42875 0.385 1.4875
right wheel encoder data: 426541279454 511
left wheel encoder data: 426542120141 510
imu data: 426542042018 -0.017568 -0.049166 1.01046 -0.3675 0.39375 1.28625
right wheel encoder data: 426542279300 512
left wheel encoder data: 426543123776 510
right wheel encoder data: 426543278854 512
imu data: 426543178870 -0.018178 -0.05002 1.01071 -0.34125 0.385 1.07625
left wheel encoder data: 426544118958 510
right wheel encoder data: 426544278992 512
imu data: 426544318636 -0.017385 -0.05185 1.01187 -0.34125 0.34125 0.86625
left wheel encoder data: 426545312943 511
right wheel encoder data: 426545332182 512
imu data: 426545405640 -0.015555 -0.053558 1.01181 -0.35 0.2975 0.65625
left wheel encoder data: 426546119816 511
right wheel encoder data: 426546280433 513
imu data: 426546596419 -0.013298 -0.055449 1.0115 -0.35 0.2625 0.44625
left wheel encoder data: 426547119079 511
right wheel encoder data: 426547279696 513
left wheel encoder data: 426548119508 511
right wheel encoder data: 426548289161 513
imu data: 426547701205 -0.010309 -0.056547 1.01394 -0.35875 0.21875 0.2275
ofs data: 426548464207 -14 -14 192 77 0
imu data: 426548822024 -0.007137 -0.057035 1.01602 -0.35875 0.175 0.0175
left wheel encoder data: 426549119354 512
right wheel encoder data: 426549279388 513
left wheel encoder data: 426550119783 512
right wheel encoder data: 426550278651 514
imu data: 426550023880 -0.003721 -0.059109 1.01809 -0.35875 0.11375 -0.1925
left wheel encoder data: 426551121961 512
right wheel encoder data: 426551278788 514
imu data: 426551154318 -0.001952 -0.062464 1.01907 -0.3325 0.035 -0.39375
left wheel encoder data: 426552121224 512
right wheel encoder data: 426552279800 514
imu data: 426552291752 -0.000122 -0.066063 1.01943 -0.2975 -0.07 -0.5775
left wheel encoder data: 426553123694 513
right wheel encoder data: 426553279355 514
imu data: 426553440263 0.003416 -0.069296 1.02102 -0.21875 -0.16625 -0.72625
left wheel encoder data: 426554119750 513
right wheel encoder data: 426554279784 515
imu data: 426554568952 0.007686 -0.070333 1.01907 -0.1225 -0.27125 -0.83125
left wheel encoder data: 426555120179 513
right wheel encoder data: 426555279630 515
imu data: 426555661787 0.011712 -0.069784 1.01754 -0.0175 -0.35 -0.8925
left wheel encoder data: 426556119734 513
right wheel encoder data: 426556279476 515
left wheel encoder data: 426557122495 514
right wheel encoder data: 426557280488 515
imu data: 426556807383 0.015006 -0.069784 1.01943 0.07875 -0.42875 -0.91875
left wheel encoder data: 426558135750 514
right wheel encoder data: 426558280917 516
imu data: 426557973093 0.017751 -0.069052 1.01833 0.1575 -0.49875 -0.9275
left wheel encoder data: 426559118980 514
right wheel encoder data: 426559279597 516
imu data: 426559095369 0.02074 -0.067588 1.01687 0.21875 -0.56 -0.91875
ofs data: 426558859982 -13 -13 196 77 0
left wheel encoder data: 426560120575 514
right wheel encoder data: 426560282067 516
imu data: 426560309759 0.023607 -0.06649 1.01748 0.25375 -0.60375 -0.90125
left wheel encoder data: 426561123628 515
right wheel encoder data: 426561282204 516
imu data: 426561493250 0.025132 -0.066856 1.0173 0.23625 -0.6475 -0.875
left wheel encoder data: 426562120267 515
right wheel encoder data: 426562280884 517
imu data: 426562514667 0.027206 -0.067466 1.01663 0.21 -0.69125 -0.84875
left wheel encoder data: 426563118947 515
right wheel encoder data: 426563281022 517
imu data: 426563686499 0.030012 -0.067405 1.01431 0.16625 -0.72625 -0.83125
left wheel encoder data: 426564119960 515
right wheel encoder data: 426564279993 517
left wheel encoder data: 426565120680 516
imu data: 426564832386 0.032086 -0.0671 1.01077 0.1225 -0.7525 -0.83125
right wheel encoder data: 426565274301 518
left wheel encoder data: 426566123733 516
right wheel encoder data: 426566318455 518
imu data: 426565965156 0.033306 -0.065209 1.00918 0.09625 -0.77875 -0.8225
left wheel encoder data: 426567122413 516
right wheel encoder data: 426567280114 518
imu data: 426567188875 0.032452 -0.063074 1.00979 0.07 -0.77875 -0.8225
left wheel encoder data: 426568222243 516
right wheel encoder data: 426568310859 518
imu data: 426568252559 0.029158 -0.060878 1.00821 0.0525 -0.7525 -0.81375
left wheel encoder data: 426569131433 517
right wheel encoder data: 426569281555 519
imu data: 426569352390 0.025864 -0.058072 1.00906 0.0525 -0.6825 -0.79625
left wheel encoder data: 426570289855 517
right wheel encoder data: 426570314341 519
ofs data: 426569494496 -15 -15 211 77 0
imu data: 426570611671 0.022387 -0.055876 1.01016 0.06125 -0.58625 -0.77
left wheel encoder data: 426571120922 517
right wheel encoder data: 426571281247 519
imu data: 426571717332 0.02074 -0.053497 1.00857 0.07875 -0.46375 -0.74375
left wheel encoder data: 426572119894 517
right wheel encoder data: 426572280510 519
left wheel encoder data: 426573120906 518
imu data: 426572883916 0.022082 -0.050996 1.00784 0.11375 -0.315 -0.70875
right wheel encoder data: 426573288810 520
left wheel encoder data: 426574121918 518
right wheel encoder data: 426574279911 520
imu data: 426573947309 0.023241 -0.049105 1.0054 0.16625 -0.175 -0.67375
left wheel encoder data: 426575243611 518
imu data: 426575056176 0.024034 -0.048434 1.00491 0.23625 -0.02625 -0.6475
right wheel encoder data: 426575312405 520
left wheel encoder data: 426576122484 518
right wheel encoder data: 426576280477 520
imu data: 426576320121 0.025864 -0.04636 1.00467 0.315 0.11375 -0.63
left wheel encoder data: 426577122039 519
right wheel encoder data: 426577279740 521
imu data: 426577369523 0.028304 -0.043737 1.00125 0.39375 0.245 -0.63
left wheel encoder data: 426578121885 519
right wheel encoder data: 426578280169 521
imu data: 426578530568 0.030378 -0.041053 1.00144 0.455 0.3675 -0.63
left wheel encoder data: 426579118816 519
right wheel encoder data: 426579290801 521
left wheel encoder data: 426580135569 519
right wheel encoder data: 426580281028 521
imu data: 426579610868 0.031232 -0.036722 1.0043 0.5075 0.48125 -0.6475
ofs data: 426580011389 -14 -14 190 78 0
left wheel encoder data: 426581132791 520
right wheel encoder data: 426581281748 522
imu data: 426580791153 0.032086 -0.030988 1.0043 0.5425 0.58625 -0.65625
left wheel encoder data: 426582119811 520
right wheel encoder data: 426582287716 522
imu data: 426581965608 0.032574 -0.026596 1.0043 0.525 0.67375 -0.65625
left wheel encoder data: 426583119657 520
right wheel encoder data: 426583281149 522
left wheel encoder data: 426584119795 520
imu data: 426583273278 0.03111 -0.025254 1.00565 0.46375 0.735 -0.6475
right wheel encoder data: 426584274873 522
imu data: 426584277788 0.029829 -0.023729 1.0068 0.3675 0.7875 -0.63
left wheel encoder data: 426585119349 521
right wheel encoder data: 426585277926 523
left wheel encoder data: 426586119487 521
right wheel encoder data: 426586279521 523
imu data: 426585553976 0.029524 -0.022265 1.0076 0.25375 0.84 -0.62125
left wheel encoder data: 426587125746 521
right wheel encoder data: 426587281407 523
imu data: 426586726099 0.028975 -0.02135 1.00967 0.14 0.8575 -0.63875
imu data: 426587596228 0.028426 -0.020252 1.01321 0.02625 0.8575 -0.6825
left wheel encoder data: 426588115973 521
right wheel encoder data: 426588278630 523
left wheel encoder data: 426589120483 522
right wheel encoder data: 426589281099 524
left wheel encoder data: 426590115665 522
imu data: 426588928384 0.028487 -0.019032 1.01699 -0.13125 0.77 -0.81375
right wheel encoder data: 426590275990 524
left wheel encoder data: 426591119883 522
right wheel encoder data: 426591284581 524
imu data: 426590272783 0.02806 -0.014579 1.01955 -0.14875 0.7175 -0.90125
left wheel encoder data: 426592120021 523
right wheel encoder data: 426592280054 524
imu data: 426591870205 0.028548 -0.011163 1.01858 -0.14 0.665 -0.97125
left wheel encoder data: 426593119575 523
right wheel encoder data: 426593377844 525
ofs data: 426592313431 -15 -15 206 77 0
left wheel encoder data: 426594113300 523
imu data: 426592687280 0.027755 -0.008113 1.01846 -0.105 0.63 -1.0325
right wheel encoder data: 426594273333 525
imu data: 426594232523 0.027755 -0.008113 1.01846 -0.07875 0.60375 -1.05875
imu data: 426594571538 0.026474 -0.005978 1.02224 -0.07875 0.60375 -1.05875
left wheel encoder data: 426595112271 523
right wheel encoder data: 426595272888 525
imu data: 426595541068 0.024034 -0.004636 1.02297 -0.06125 0.56875 -1.0675
left wheel encoder data: 426596114158 524
right wheel encoder data: 426596272734 525
imu data: 426596680251 0.021228 -0.002806 1.02157 -0.035 0.525 -1.05875
left wheel encoder data: 426597112838 524
right wheel encoder data: 426597272871 526
imu data: 426597870447 0.019947 0.000122 1.02382 -0.0175 0.455 -1.05875
left wheel encoder data: 426598115890 524
right wheel encoder data: 426598270968 526
left wheel encoder data: 426599113404 524
right wheel encoder data: 426599272855 526
imu data: 426599015460 0.020313 0.002196 1.02468 0.00875 0.37625 -1.07625
left wheel encoder data: 426600112084 525
imu data: 426600097801 0.019764 0.003904 1.02291 0.02625 0.28 -1.1025
right wheel encoder data: 426600272118 526
left wheel encoder data: 426601113388 525
right wheel encoder data: 426601273130 527
imu data: 426601288580 0.018666 0.006588 1.02492 0.04375 0.1575 -1.1375
left wheel encoder data: 426602114108 525
right wheel encoder data: 426602272102 527
imu data: 426602400070 0.017751 0.00976 1.02285 0.04375 0.0175 -1.18125
left wheel encoder data: 426603112205 525
right wheel encoder data: 426603274280 527
ofs data: 426603073873 -15 -15 209 78 0
imu data: 426603523221 0.017385 0.012688 1.01663 0.02625 -0.09625 -1.21625
left wheel encoder data: 426604112926 526
right wheel encoder data: 426604273543 527
imu data: 426604656282 0.015494 0.015372 1.01748 -0.02625 -0.1925 -1.23375
left wheel encoder data: 426605113063 526
right wheel encoder data: 426605275138 528
imu data: 426605816162 0.013664 0.016653 1.01681 -0.0875 -0.2625 -1.225
left wheel encoder data: 426606112909 526
right wheel encoder data: 426606273526 528
left wheel encoder data: 426607124415 526
imu data: 426606949807 0.014518 0.01647 1.01187 -0.16625 -0.315 -1.19
right wheel encoder data: 426607272789 528
left wheel encoder data: 426608113768 527
right wheel encoder data: 426608272635 528
imu data: 426608093071 0.014396 0.015982 1.01004 -0.245 -0.34125 -1.1375
left wheel encoder data: 426609106618 527
right wheel encoder data: 426609264611 529
imu data: 426609225258 0.012566 0.014762 1.0087 -0.3325 -0.37625 -1.05875
left wheel encoder data: 426610105006 527
right wheel encoder data: 426610265040 529
imu data: 426610479584 0.013054 0.012444 1.0087 -0.41125 -0.39375 -0.98875
left wheel encoder data: 426611104852 527
right wheel encoder data: 426611263720 529
left wheel encoder data: 426612104990 528
imu data: 426611507414 0.014884 0.010858 1.00491 -0.4725 -0.42 -0.91875
right wheel encoder data: 426612263857 529
left wheel encoder data: 426613104253 528
imu data: 426612653885 0.016226 0.010065 1.00186 -0.49875 -0.44625 -0.875
right wheel encoder data: 426613268659 530
ofs data: 426613091863 -12 -12 190 78 0
imu data: 426613825133 0.017263 0.00854 1.00113 -0.53375 -0.4725 -0.83125
left wheel encoder data: 426614104099 528
right wheel encoder data: 426614264132 530
left wheel encoder data: 426615104528 528
right wheel encoder data: 426615263687 530
imu data: 426615045936 0.018483 0.007137 0.998936 -0.56875 -0.49875 -0.77875
left wheel encoder data: 426616105248 529
imu data: 426616073766 0.018727 0.006283 1.00058 -0.60375 -0.51625 -0.7175
right wheel encoder data: 426616263824 530
left wheel encoder data: 426617104220 529
right wheel encoder data: 426617264836 531
imu data: 426617338877 0.017568 0.004514 1.00174 -0.62125 -0.51625 -0.63
left wheel encoder data: 426618156536 529
right wheel encoder data: 426618282464 531
imu data: 426618470190 0.016958 0.002074 1.00022 -0.63875 -0.51625 -0.53375
left wheel encoder data: 426619121110 529
right wheel encoder data: 426619317290 531
imu data: 426619613454 0.016226 -0.000549 1.00211 -0.62125 -0.5075 -0.42
left wheel encoder data: 426620121539 530
right wheel encoder data: 426620280407 531
imu data: 426620682094 0.015982 -0.004758 1.00485 -0.60375 -0.5075 -0.315
left wheel encoder data: 426621156365 530
right wheel encoder data: 426621279378 532
imu data: 426621795334 0.016043 -0.008296 1.00461 -0.56 -0.49 -0.21
left wheel encoder data: 426622131434 530
right wheel encoder data: 426622280682 532
left wheel encoder data: 426623119037 530
right wheel encoder data: 426623279654 532
imu data: 426622936266 0.016531 -0.010858 1.00626 -0.525 -0.46375 -0.1225
left wheel encoder data: 426624120632 530
right wheel encoder data: 426624281249 532
imu data: 426624075158 0.016836 -0.01464 1.00668 -0.49 -0.4375 -0.0175
ofs data: 426623928970 -13 -13 210 78 0
left wheel encoder data: 426625120478 531
right wheel encoder data: 426625281095 533
imu data: 426625195393 0.019764 -0.017324 1.00729 -0.48125 -0.39375 0.105
left wheel encoder data: 426626132567 531
right wheel encoder data: 426626281524 533
imu data: 426626331079 0.023424 -0.020313 1.00656 -0.49 -0.35 0.23625
left wheel encoder data: 426627120170 531
right wheel encoder data: 426627316933 533
imu data: 426627469387 0.023546 -0.023912 1.00662 -0.525 -0.2975 0.385
left wheel encoder data: 426628120307 531
right wheel encoder data: 426628280050 533
imu data: 426628663081 0.022997 -0.027328 1.01089 -0.5775 -0.25375 0.51625
left wheel encoder data: 426629148721 532
right wheel encoder data: 426629279604 534
left wheel encoder data: 426630120874 532
imu data: 426629862022 0.024156 -0.030378 1.00992 -0.6475 -0.20125 0.6475
right wheel encoder data: 426630313847 534
left wheel encoder data: 426631117514 532
imu data: 426630935034 0.025864 -0.03416 1.00943 -0.70875 -0.14875 0.76125
right wheel encoder data: 426631279005 534
left wheel encoder data: 426632119400 532
right wheel encoder data: 426632280017 534
imu data: 426632139805 0.025742 -0.039467 1.01211 -0.76125 -0.105 0.875
left wheel encoder data: 426633121287 533
right wheel encoder data: 426633292689 535
imu data: 426633222146 0.024888 -0.044774 1.01107 -0.83125 -0.06125 0.98875
left wheel encoder data: 426634273879 533
right wheel encoder data: 426634293701 535
imu data: 426634403013 0.024644 -0.048312 1.01065 -0.86625 -0.035 1.11125
left wheel encoder data: 426635174906 533
right wheel encoder data: 426635289174 535
ofs data: 426634880782 -15 -15 208 78 0
imu data: 426635437548 0.023485 -0.051362 1.01053 -0.8925 -0.0175 1.21625
left wheel encoder data: 426636121116 533
right wheel encoder data: 426636280567 535
imu data: 426636579938 0.022204 -0.054412 1.00906 -0.875 -0.0175 1.3125
left wheel encoder data: 426637120671 534
right wheel encoder data: 426637312478 536
imu data: 426637720870 0.022082 -0.05673 1.00918 -0.84 -0.00875 1.42625
left wheel encoder data: 426638119934 534
right wheel encoder data: 426638280550 536
imu data: 426638880749 0.023485 -0.058743 1.01053 -0.7875 0 1.5225
left wheel encoder data: 426639203440 534
right wheel encoder data: 426639276898 536
left wheel encoder data: 426640113796 534
imu data: 426640033925 0.024522 -0.06039 1.00992 -0.7175 0 1.61875
right wheel encoder data: 426640272372 536
left wheel encoder data: 426641113059 535
right wheel encoder data: 426641272218 537
imu data: 426641168152 0.024644 -0.061488 1.00918 -0.65625 0.00875 1.715
left wheel encoder data: 426642113488 535
right wheel encoder data: 426642272064 537
imu data: 426642311125 0.025742 -0.060573 1.01297 -0.60375 0.00875 1.785
left wheel encoder data: 426643113625 535
right wheel encoder data: 426643273076 537
left wheel encoder data: 426644112888 535
imu data: 426643447685 0.026596 -0.059536 1.01114 -0.5775 0.02625 1.855
right wheel encoder data: 426644272339 537
imu data: 426644538479 0.025925 -0.061366 1.00906 -0.55125 0.04375 1.9075
ofs data: 426644670382 -12 -12 210 78 0
left wheel encoder data: 426645113317 536
right wheel encoder data: 426645273060 538
imu data: 426645678536 0.023424 -0.064172 1.01333 -0.525 0.0875 1.93375
left wheel encoder data: 426646112580 536
right wheel encoder data: 426646273197 538
left wheel encoder data: 426647112718 536
imu data: 426646868149 0.02013 -0.066856 1.01431 -0.49875 0.14 1.93375
right wheel encoder data: 426647269545 538
left wheel encoder data: 426648112855 536
imu data: 426648018701 0.01708 -0.068686 1.0165 -0.4725 0.1925 1.89
right wheel encoder data: 426648275804 538
left wheel encoder data: 426649103665 537
right wheel encoder data: 426649273610 539
imu data: 426649144475 0.01342 -0.068686 1.01882 -0.4375 0.25375 1.8025
left wheel encoder data: 426650112839 537
right wheel encoder data: 426650272873 539
imu data: 426650286282 0.010553 -0.069052 1.019 -0.4025 0.315 1.68875
left wheel encoder data: 426651112685 537
right wheel encoder data: 426651272719 539
imu data: 426651373578 0.008967 -0.070394 1.01919 -0.37625 0.385 1.5575
left wheel encoder data: 426652112531 537
right wheel encoder data: 426652272856 539
imu data: 426652565231 0.008174 -0.072651 1.01742 -0.3325 0.4725 1.40875
left wheel encoder data: 426653112960 538
right wheel encoder data: 426653285237 540
left wheel encoder data: 426654113389 538
imu data: 426653671475 0.007564 -0.074054 1.01608 -0.28875 0.58625 1.25125
right wheel encoder data: 426654297617 540
ofs data: 426654485052 -12 -12 202 79 0
imu data: 426654794917 0.007198 -0.07442 1.01534 -0.23625 0.7175 1.09375
left wheel encoder data: 426655112361 538
right wheel encoder data: 426655272394 540
left wheel encoder data: 426656119786 538
imu data: 426655984529 0.00732 -0.075091 1.01315 -0.18375 0.86625 0.91875
right wheel encoder data: 426656271949 540
left wheel encoder data: 426657116717 539
right wheel encoder data: 426657272378 541
imu data: 426657124587 0.006649 -0.076433 1.01351 -0.13125 1.015 0.74375
left wheel encoder data: 426658114814 539
right wheel encoder data: 426658273098 541
imu data: 426658255900 0.004392 -0.07869 1.01394 -0.06125 1.1375 0.56
left wheel encoder data: 426659114077 539
right wheel encoder data: 426659272361 541
imu data: 426659401204 0.000732 -0.080154 1.01236 0.02625 1.225 0.3675
left wheel encoder data: 426660113048 539
right wheel encoder data: 426660272790 541
imu data: 426660542137 -0.002196 -0.079422 1.01126 0.13125 1.295 0.18375
left wheel encoder data: 426661113186 540
right wheel encoder data: 426661272928 542
imu data: 426661680737 -0.004148 -0.076982 1.00802 0.245 1.3475 -0.00875
left wheel encoder data: 426662113032 540
right wheel encoder data: 426662272774 542
left wheel encoder data: 426663138238 540
right wheel encoder data: 426663273494 542
imu data: 426662776195 -0.005612 -0.074664 1.00693 0.35 1.37375 -0.20125
ofs data: 426663761757 -11 -11 204 80 0
imu data: 426663909840 -0.00732 -0.072712 1.00528 0.44625 1.39125 -0.39375
left wheel encoder data: 426664131671 541
right wheel encoder data: 426664271300 542
left wheel encoder data: 426665114902 541
right wheel encoder data: 426665281348 543
imu data: 426665101493 -0.008784 -0.070272 1.00388 0.53375 1.3825 -0.5775
left wheel encoder data: 426666112999 541
right wheel encoder data: 426666272449 543
imu data: 426666239801 -0.010004 -0.068076 1.00455 0.6125 1.35625 -0.7525
left wheel encoder data: 426667112553 541
right wheel encoder data: 426667272296 543
imu data: 426667375778 -0.010736 -0.066246 1.00296 0.665 1.32125 -0.93625
left wheel encoder data: 426668112108 542
right wheel encoder data: 426668273016 543
imu data: 426668523415 -0.010614 -0.063928 1.0026 0.70875 1.25125 -1.12875
left wheel encoder data: 426669112245 542
right wheel encoder data: 426669273445 544
imu data: 426669658517 -0.009821 -0.061366 1.00247 0.72625 1.16375 -1.32125
left wheel encoder data: 426670112091 542
right wheel encoder data: 426670272708 544
imu data: 426670745522 -0.008296 -0.059902 1.00186 0.72625 1.05875 -1.53125
left wheel encoder data: 426671112520 542
right wheel encoder data: 426671273137 544
left wheel encoder data: 426672112658 542
imu data: 426671890535 -0.005734 -0.057645 1.00028 0.72625 0.9275 -1.7325
right wheel encoder data: 426672275607 545
ofs data: 426672852194 -12 -12 211 80 0
left wheel encoder data: 426673118334 543
imu data: 426673055661 -0.003599 -0.054656 1.0004 0.735 0.7875 -1.9425
right wheel encoder data: 426673273121 545
left wheel encoder data: 426674113225 543
right wheel encoder data: 426674273550 545
imu data: 426674173274 -0.002928 -0.05307 1.00162 0.76125 0.63875 -2.1525
left wheel encoder data: 426675113654 543
right wheel encoder data: 426675272521 545
imu data: 426675355016 -0.00244 -0.051484 1.00284 0.7875 0.455 -2.33625
left wheel encoder data: 426676111751 543
right wheel encoder data: 426676272367 546
imu data: 426676493033 -0.001952 -0.05002 1.00418 0.83125 0.25375 -2.485
left wheel encoder data: 426677122674 544
right wheel encoder data: 426677279209 546
imu data: 426677643002 -0.000427 -0.046604 1.00229 0.88375 0.035 -2.58125
left wheel encoder data: 426678119605 544
right wheel encoder data: 426678278764 546
imu data: 426678725925 0.001647 -0.040504 1.00302 0.945 -0.1925 -2.625
left wheel encoder data: 426679120617 544
right wheel encoder data: 426679278610 546
imu data: 426679919036 0.003172 -0.035075 1.00626 0.9975 -0.42875 -2.625
left wheel encoder data: 426680119005 544
right wheel encoder data: 426680277290 547
left wheel encoder data: 426681120017 544
right wheel encoder data: 426681278302 547
imu data: 426681036940 0.003355 -0.032147 1.00772 1.0325 -0.67375 -2.5725
left wheel encoder data: 426682149305 545
right wheel encoder data: 426682279897 547
imu data: 426682149305 0.003294 -0.03111 1.01168 1.05875 -0.91 -2.49375
ofs data: 426682468643 -13 -13 218 80 0
left wheel encoder data: 426683119709 545
right wheel encoder data: 426683278577 547
imu data: 426683284990 0.004209 -0.030256 1.01358 1.05875 -1.1375 -2.3975
left wheel encoder data: 426684121013 545
right wheel encoder data: 426684278714 548
imu data: 426684473437 0.004941 -0.027572 1.01358 1.02375 -1.365 -2.2925
left wheel encoder data: 426685120859 545
right wheel encoder data: 426685279143 548
imu data: 426685601543 0.005185 -0.023302 1.01675 0.97125 -1.575 -2.17875
left wheel encoder data: 426686121288 546
right wheel encoder data: 426686278698 548
imu data: 426686755884 0.005002 -0.018666 1.01614 0.8925 -1.75875 -2.0475
left wheel encoder data: 426687121134 546
right wheel encoder data: 426687276503 548
imu data: 426687844929 0.005795 -0.01525 1.01388 0.7875 -1.9075 -1.89875
left wheel encoder data: 426688120105 546
right wheel encoder data: 426688276932 549
left wheel encoder data: 426689120243 546
right wheel encoder data: 426689279111 549
imu data: 426689035416 0.0061 -0.013115 1.01223 0.65625 -2.03875 -1.74125
left wheel encoder data: 426690119214 547
right wheel encoder data: 426690278082 549
imu data: 426690179846 0.005734 -0.011468 1.01272 0.49 -2.135 -1.56625
left wheel encoder data: 426691119060 547
right wheel encoder data: 426691282301 549
imu data: 426691259564 0.00549 -0.009516 1.0126 0.32375 -2.1875 -1.37375
ofs data: 426691572343 -11 -11 219 80 0
left wheel encoder data: 426692120072 547
right wheel encoder data: 426692280106 549
imu data: 426692452091 0.003416 -0.00732 1.01199 0.1575 -2.2225 -1.18125
left wheel encoder data: 426693268584 548
right wheel encoder data: 426693290446 550
imu data: 426693543760 0.000732 -0.006527 1.01528 0.035 -2.2575 -0.9975
left wheel encoder data: 426694121222 548
right wheel encoder data: 426694278049 550
left wheel encoder data: 426695118444 548
right wheel encoder data: 426695280227 550
imu data: 426694809163 -0.000122 -0.007076 1.01504 -0.07 -2.2925 -0.84875
left wheel encoder data: 426696115084 548
right wheel encoder data: 426696272494 550
imu data: 426695879552 0.000183 -0.006771 1.01272 -0.13125 -2.31875 -0.72625
left wheel encoder data: 426697113764 549
right wheel encoder data: 426697272340 551
imu data: 426697023690 -0.000305 -0.00427 1.01516 -0.175 -2.3275 -0.62125
left wheel encoder data: 426698113610 549
right wheel encoder data: 426698272186 551
imu data: 426698143052 -0.001525 -6.1e-05 1.01541 -0.175 -2.31 -0.53375
left wheel encoder data: 426699113165 549
right wheel encoder data: 426699272032 551
imu data: 426699328875 -0.001586 0.003416 1.01321 -0.13125 -2.2575 -0.4725
left wheel encoder data: 426700113594 549
ofs data: 426700055730 -11 -11 210 80 0
right wheel encoder data: 426700272170 552
imu data: 426700459021 -0.00183 0.005734 1.01431 -0.07 -2.16125 -0.42
left wheel encoder data: 426701113731 550
